company,year,Startdate,Enddate,WhetherResultsAreAuditedOrUnaudited,NatureOfReportStandaloneConsolidated,RevenueFromOperations,OtherIncome,Income,CostOfMaterialsConsumed,PurchasesOfStockInTrade,ChangesInInventoriesOfFinishedGoodsWorkInProgressAndStockInTrade,EmployeeBenefitExpense,FinanceCosts,DepreciationDepletionAndAmortisationExpense,OtherExpenses,Expenses,ProfitBeforeExceptionalItemsAndTax,ExceptionalItemsBeforeTax,ProfitBeforeTax,CurrentTax,DeferredTax,TaxExpense,NetMovementInRegulatoryDeferralAccountBalancesRelatedToProfitOrLossAndTheRelatedDeferredTaxMovement,ProfitLossForPeriodFromContinuingOperations,ProfitLossFromDiscontinuedOperationsBeforeTax,TaxExpenseOfDiscontinuedOperations,ProfitLossFromDiscontinuedOperationsAfterTax,ProfitLossForPeriod,OtherComprehensiveIncomeNetOfTaxes,ComprehensiveIncomeForThePeriod,ProfitOrLossAttributableToOwnersOfParent,ProfitOrLossAttributableToNonControllingInterests,ComprehensiveIncomeForThePeriodAttributableToOwnersOfParent,ComprehensiveIncomeForThePeriodAttributableToOwnersOfParentNonControllingInterests,PaidUpValueOfEquityShareCapital,FaceValueOfEquityShareCapital,ReserveExcludingRevaluationReserves,BasicEarningsLossPerShareFromContinuingOperations,DilutedEarningsLossPerShareFromContinuingOperations,BasicEarningsLossPerShareFromDiscontinuedOperations,DilutedEarningsLossPerShareFromDiscontinuedOperations,BasicEarningsLossPerShareFromContinuingAndDiscontinuedOperations,DilutedEarningsLossPerShareFromContinuingAndDiscontinuedOperations,DebtEquityRatio,DebtServiceCoverageRatio,InterestServiceCoverageRatio,InterSegmentRevenue,SegmentFinanceCosts,OtherUnallocableExpenditureNetOffUnAllocableIncome,UnAllocableAssets,UnAllocableLiabilities,IsCompanyReportingMultisegmentOrSingleSegment,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,SegmentRevenue,SegmentRevenueFromOperations,SegmentProfitLossBeforeTaxAndFinanceCosts,SegmentProfitBeforeTax,NetSegmentAssets,SegmentLiabilities,NetSegmentLiabilities,AdjustmentsForFinanceCosts,AdjustmentsForDecreaseIncreaseInInventories,AdjustmentsForDecreaseIncreaseInTradeReceivablesCurrent,AdjustmentsForDecreaseIncreaseInTradeReceivablesNoncurrent,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,AdjustmentsForDecreaseIncreaseInOtherNoncurrentAssets,AdjustmentsForOtherFinancialAssetsNoncurrent,AdjustmentsForOtherFinancialAssetsCurrent,AdjustmentsForOtherBankBalances,AdjustmentsForIncreaseDecreaseInTradePayablesCurrent,AdjustmentsForIncreaseDecreaseInTradePayablesNoncurrent,AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,AdjustmentsForIncreaseDecreaseInOtherNoncurrentLiabilities,AdjustmentsForDepreciationAndAmortisationExpense,AdjustmentsForImpairmentLossReversalOfImpairmentLossRecognisedInProfitOrLoss,AdjustmentsForProvisionsCurrent,AdjustmentsForProvisionsNoncurrent,AdjustmentsForOtherFinancialLiabilitiesCurrent,AdjustmentsForOtherFinancialLiabilitiesNoncurrent,AdjustmentsForUnrealisedForeignExchangeLossesGains,AdjustmentsForDividendIncome,AdjustmentsForInterestIncome,AdjustmentsForSharebasedPayments,AdjustmentsForFairValueGainsLosses,AdjustmentsForUndistributedProfitsOfAssociates,OtherAdjustmentsForWhichCashEffectsAreInvestingOrFinancingCashFlow,OtherAdjustmentsToReconcileProfitLoss,OtherAdjustmentsForNoncashItems,ShareOfProfitAndLossFromPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,AdjustmentsForReconcileProfitLoss,CashFlowsFromUsedInOperations,DividendsReceivedClassifiedAsOperatingActivities,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,OtherInflowsOutflowsOfCashClassifiedAsOperatingActivities,CashFlowsFromUsedInOperatingActivities,CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,OtherCashReceiptsFromSalesOfEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,OtherCashReceiptsFromSalesOfInterestsInJointVenturesClassifiedAsInvestingActivities,OtherCashPaymentsToAcquireInterestsInJointVenturesClassifiedAsInvestingActivities,CashReceiptsFromShareOfProfitsOfPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,CashPaymentForInvestmentInPartnershipFirmOrAssociationOfPersonsOrLimitedLiabilityPartnerships,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,ProceedsFromSalesOfInvestmentPropertyClassifiedAsInvestingActivities,PurchaseOfInvestmentPropertyClassifiedAsInvestingActivities,ProceedsFromSalesOfIntangibleAssetsUnderDevelopment,PurchaseOfIntangibleAssetsUnderDevelopment,ProceedsFromSalesOfGoodwillClassifiedAsInvestingActivities,PurchaseOfGoodwillClassifiedAsInvestingActivities,ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,ProceedsFromBiologicalAssetsOtherThanBearerPlantsClassifiedAsInvestingActivities,PurchaseOfBiologicalAssetsOtherThanBearerPlantsClassifiedAsInvestingActivities,ProceedsFromSalesOfOtherLongTermAssetsClassifiedAsInvestingActivities,PurchaseOfOtherLongTermAssetsClassifiedAsInvestingActivities,CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,DividendsReceivedClassifiedAsInvestingActivities,InterestReceivedClassifiedAsInvestingActivities,IncomeTaxesPaidRefundClassifiedAsInvestingActivities,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,CashFlowsFromUsedInInvestingActivities,ProceedsFromChangesInOwnershipInterestsInSubsidiaries,PaymentsFromChangesInOwnershipInterestsInSubsidiaries,ProceedsFromIssuingSharesClassifiedAsFinancingActivities,ProceedsFromIssuingOtherEquityInstruments,PaymentsToAcquireOrRedeemEntitysShares,PaymentsOfOtherEquityInstruments,ProceedsFromExerciseOfStockOptions,ProceedsFromIssuingDebenturesNotesBondsEtc,ProceedsFromBorrowingsClassifiedAsFinancingActivities,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,DividendsPaidClassifiedAsFinancingActivities,InterestPaidClassifiedAsFinancingActivities,IncomeTaxesPaidRefundClassifiedAsFinancingActivities,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,CashFlowsFromUsedInFinancingActivities,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,EffectOfExchangeRateChangesOnCashAndCashEquivalents,IncreaseDecreaseInCashAndCashEquivalents,CashAndCashEquivalentsCashFlowStatement,NonControllingInterest,PropertyPlantAndEquipment,CapitalWorkInProgress,InvestmentProperty,Goodwill,OtherIntangibleAssets,IntangibleAssetsUnderDevelopment,BiologicalAssetsOtherThanBearerPlants,InvestmentsAccountedForUsingEquityMethod,NoncurrentInvestments,TradeReceivablesNoncurrent,LoansNoncurrent,OtherNoncurrentFinancialAssets,NoncurrentFinancialAssets,DeferredTaxAssetsNet,OtherNoncurrentAssets,NoncurrentAssets,Inventories,CurrentInvestments,TradeReceivablesCurrent,CashAndCashEquivalents,BankBalanceOtherThanCashAndCashEquivalents,LoansCurrent,OtherCurrentFinancialAssets,CurrentFinancialAssets,CurrentTaxAssets,OtherCurrentAssets,CurrentAssets,NoncurrentAssetsClassifiedAsHeldForSale,RegulatoryDeferralAccountDebitBalancesAndRelatedDeferredTaxAssets,Assets,EquityShareCapital,OtherEquity,EquityAttributableToOwnersOfParent,Equity,BorrowingsNoncurrent,TradePayablesNoncurrent,OtherNoncurrentFinancialLiabilities,NoncurrentFinancialLiabilities,ProvisionsNoncurrent,DeferredTaxLiabilitiesNet,DeferredGovernmentGrantsNoncurrent,OtherNoncurrentLiabilities,NoncurrentLiabilities,BorrowingsCurrent,TradePayablesCurrent,OtherCurrentFinancialLiabilities,CurrentFinancialLiabilities,OtherCurrentLiabilities,ProvisionsCurrent,CurrentTaxLiabilities,DeferredGovernmentGrantsCurrent,CurrentLiabilities,LiabilitiesDirectlyAssociatedWithAssetsInDisposalGroupClassifiedAsHeldForSale,RegulatoryDeferralAccountCreditBalancesAndRelatedDeferredTaxLiability,Liabilities,EquityAndLiabilities,AmountOfItemThatWillNotBeReclassifiedToProfitAndLoss,IncomeTaxRelatingToItmesThatWillNotBeReclassifiedToProfitOrLoss,AmountOfItemThatWillBeReclassifiedToProfitAndLoss,IncomeTaxRelatingToItmesThatWillBeReclassifiedToProfitOrLoss
Infosys Limited,2023,20220401,20230331,Audited,Consolidated,17773483700,327091100,18100574800,0,0,0,9489274900,34392400,511647500,4029965800,14065280600,4035294200,0,4035294200,1124655700,-8840300,1115815400,0,2919478800,0,0,0,2919478800,62245400,2981724200,2917904500,1574300,2978817800,2906400,250555900,0.06055,8881231800,0.6978993,0.6968094,0,0,0.6978993,0.6968094,,,,0,34392400,184556400,0,0,Multi segment,0,17773483700,17773483700,4254243000,4035294200,0,0,0,34392400,0,-856903600,0,0,0,0,-376378800,0,-33786900,0,0,0,511647500,34271300,0,0,498810900,0,19497100,0,220038700,62850900,0,0,0,76050800,0,0,-249587100,3785707100,0,0,0,1064953400,0,2720753700,0,117467000,38752000,0,0,0,0,0,0,312316900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184677500,0,59944500,0,-146409900,0,0,0,0,1392528900,0,4238500,0,0,0,0,149074100,1653378300,0,0,-42021700,-3232764500,-658420700,16711800,-641708900,1474150300,46986800,2449610800,34876800,0,877732800,211803900,0,0,0,1522105900,0,4722900,338837800,1865666600,150769500,1062168100,6652628500,0,836679900,3078846400,1474150300,0,34997900,1405244400,6829918900,726600,1753043600,8583689100,0,0,15236317600,250555900,8881231800,9131787700,9178774500,0,0,1103826500,1103826500,0,147742000,0,60550000,1312118500,0,468051500,2397780000,2865831500,1311513000,158277700,409802400,0,4745424600,0,0,6057543100,15236317600,121100,0,62124300,0
Infosys Limited,2024,20230401,20240331,Audited,Consolidated,18486501000,566733300,19053234300,0,0,0,9939186000,56541000,562763400,4165387500,14723877900,4329356400,0,4329356400,1009317000,162405000,1171722000,0,3157634400,0,0,0,3157634400,62556000,3220190400,3155829900,1804500,3218506200,1684200,249141300,0.06015,0,0.7625817,0.7613787,0,0,0.7625817,0.7613787,,,,,56541000,-3969900,,,Multi segment,0,18486501000,18486501000,4381927500,4329356400,,0,,56541000,0,-320840100,0,0,0,0,-140991600,0,10947300,0,0,0,562763400,14556300,0,0,-160480200,0,9142800,0,481320300,78435600,0,0,0,185141700,0,0,-186104100,4143252300,0,0,0,1110489300,0,3032763000,0,12150300,-35608800,0,0,0,0,0,0,264780300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212690400,0,-502733700,0,-602582700,0,0,0,0,0,0,601500,0,0,0,0,243487200,1772139300,0,0,-90706200,-2105731200,324449100,-10105200,314343900,1778755800,41503500,2276316600,35247900,0,878550900,168059100,0,0,0,0,1408472400,4090200,373531500,1786094100,54616200,621469800,5820354600,0,1553674500,3632217900,1778755800,0,29834400,1453825500,8448308100,769559100,1540802400,10758669600,0,0,16579024200,249141300,10351213500,10600354800,10641858300,0,0,1026159000,1026159000,0,215818200,0,28270500,1270247700,0,475906800,2275835400,2751742200,1267841700,216058800,431275500,0,4666918200,0,0,5937165900,16579024200,16721700,0,45834300,0
LTIMindtree Limited,2023,20220401,20230331,Audited,Consolidated,4018461300,67440590,4085901890,0,0,0,2528555890,18213440,87518970,750262940,3384551240,701350650,0,701350650,174275010,-7011690,167263320,0,534087330,0,0,0,534087330,-79332610,454754720,533845130,242200,454585180,169540,3584560,0.01211,2006578560,1.8052377,1.8023313,0,0,1.8052377,1.8023313,,,,0,18213440,20078380,,,Multi segment,0,4018461300,4018461300,739642470,701350650,,0,,18213440,96880,-137872350,-472290,-125980330,108990,-3003280,3524010,145320,-2712640,0,19448660,0,87518970,0,30723070,823480,10075520,-24220,-7338660,0,21022960,13756960,-6733160,0,-21446810,0,0,0,-142171400,559179250,0,0,0,184277870,0,374901380,0,17995460,0,0,0,0,0,0,569170,113749230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331260,0,75772270,0,-40071990,0,0,0,0,0,0,145320,0,8053150,0,0,41028680,189242970,4541250,0,-7314440,-233928870,100900520,7205450,108105970,283240790,859810,269277960,98405860,0,144012120,32248930,10862670,0,0,86768150,472290,0,23299640,110540080,46126990,52702720,764177330,399630,574231980,874886950,283240790,71824410,0,22161300,1826345430,0,254455320,2081200380,0,0,2845377710,3584560,2005718750,2009303310,2010163120,0,0,165253060,165253060,4238500,1780170,0,0,171271730,15173830,156679180,226747640,398600650,146167700,98502740,20671770,0,663942860,0,0,835214590,2845377710,1889160,472290,-114524270,-33774790
LTIMindtree Limited,2024,20230401,20240331,Audited,Consolidated,4272695100,84438570,4357133670,0,0,0,2734695690,26670510,98513670,769595190,3629475060,727658610,0,727658610,175638000,493230,176131230,0,551527380,0,0,0,551527380,59175570,610702950,551226630,300750,610450320,252630,3560880,0.01203,2405615040,1.8628455,1.8583944,0,0,1.8628455,1.8583944,,,,,26670510,14075100,,,Multi segment,0,4272695100,4272695100,768404220,727658610,,0,,26670510,36090,60703380,0,-39662910,0,0,0,0,50802690,0,0,0,98513670,0,0,0,0,0,3163890,0,36258420,14965320,-37774200,0,-7025520,0,9202950,0,143337450,870996060,0,0,0,188955210,0,682040850,0,0,3448579950,3849239100,0,0,0,0,1227060,101436960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30953190,0,-709770,0,-470625630,0,0,144360,0,0,0,0,0,0,10417980,0,29810340,213568590,26333670,0,7049580,-272936640,-61521420,-757890,-62279310,218946000,1106760,199156650,56168070,228726390,143481810,27825390,10081140,0,0,239421060,793980,0,56721450,296936490,27067500,59163540,1048606980,360900,812434020,686431800,218946000,119818800,0,191228880,2028859500,3019530,234981990,2267221920,0,0,3315828900,3560880,2404508280,2408069160,2409175920,207782160,0,3825540,211607700,1888710,2249610,0,0,215746020,41311020,179716170,179090610,400117800,169935780,102086580,18766800,0,690906960,0,0,906652980,3315828900,3584940,902250,75211560,18718680
Persistent Systems Limited,2019,20180401,20190331,Audited,Consolidated,407615455.1,10615020.5,418230475.6,0,0,0,275381157.8,36935.5,19043096.1,64873633.3,359334822.7,58895652.9,0,58895652.9,17341641.1,-1034315.1,16307326,0,42588326.9,0,0,0,42588326.9,2847061,45435387.9,42588326.9,0,45435387.9,0,9581310.9,0.2422,247915798.9,0.5327189,0.5327189,0,0,0.5327189,0.5327189,0,0.0001211,0.0001211,0,36935.5,96049011.8,286195387.8,345813038.9,,0,407615455.1,407615455.1,154981600.2,58895652.9,345813038.9,0,345813038.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82E+13,,,,,,,283940748,,,,,,,,,,,,,,,,,,9.93E+12,,,,,,,,
Persistent Systems Limited,2020,20190401,20200331,Audited,Consolidated,481384080,17870895,499254975,0,0,0,343917090,854820,22404870,71012025,438188805,61066170,0,61066170,18997875,-3870720,15127155,0,45939015,0,0,0,45939015,-1900800,44038215,45939015,0,44038215,0,10317375,0.135,311759550,0.59913,0.59913,0,0,0.59913,0.59913,0,,,0,854820,112452030,337496355,417442815,Multi segment,0,481384080,481384080,174373020,61066170,417442815,0,417442815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01E+13,,,,,,,322076925,,,,,,,,,,,,,,,,,,1.31E+13,,,,,,,,
Persistent Systems Limited,2021,20200401,20210331,Audited,Consolidated,565364880,14549220,579914100,0,0,0,414742545,782190,23699250,58415310,497639295,82274805,0,82274805,24091965,-2658555,21433410,0,60841395,0,0,0,60841395,5045220,65886615,60841395,0,65886615,0,10317375,0.135,311759550,0.796095,0.796095,0,0,0.796095,0.796095,0,,,0,782190,122821380,388442250,494845740,Multi segment,0,565364880,565364880,205878375,82274805,494845740,0,494845740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40E+13,,,,,,,377414910,,,,,,,,,,,,,,,,,,1.56E+13,,,,,,,,
Persistent Systems Limited,2022,20210401,20220331,Audited,Consolidated,725264742,18282285,743547027,0,0,0,540604456,1503045,21083524,62972569,626163594,117383433,0,117383433,30040834,-336423,29704411,0,87679022,0,0,0,87679022,-1810512,85868510,87679022,0,85868510,0,9705975,0.127,418057965,1.147318,1.147318,0,0,1.147318,1.147318,0,0.000762,0,0,1503045,154381581,527384899,687590319,Multi segment,0,725264742,725264742,273268059,117383433,687590319,0,687590319,1503045,0,-44558712,0,1863217,-1878203,0,-11039094,0,31619444,0,0,0,21083524,1884680,18751169,0,0,0,3552444,0,7622794,12067921,0,0,0,270637,-2335149,0,25162129,142545562,0,0,0,30062424,-5169916,107313222,0,77380465,0,0,0,0,0,0,584454,48945419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9127998,0,-6733540,0,-123346972,0,0,0,0,0,0,0,0,54368573,23368,0,4455541,25235535,1503426,0,0,23150703,7116953,-21590,7095363,37820473,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73E+13,,,,,,,427763940,,,,,,,,,,,,,,,,,,2.87E+13,,,,,,,,
Persistent Systems Limited,2023,20220401,20230331,Audited,Consolidated,1011256691,8551718.7,1019808410,0,0,0,728073302.6,5732874,32926484.5,99217351.1,865950012.2,153858397.7,-3591220.5,150267177.2,37683534.7,1039280.2,38722814.9,0,111544362.3,0,0,0,111544362.3,8940207.5,120484569.8,111544362.3,0,8940207.5,0,9255067.5,0.1211,0,1.4983703,1.4594972,0,0,1.4983703,1.4594972,0,0.0008477,,0,5732874,219490843.6,553306384.4,801578459.5,Multi segment,0,1011256691,1011256691,366939176.1,141715458.5,801578459.5,0,801578459.5,5732874,0,-67268991.3,0,-14935989.6,5276932.5,-18669744.8,0,0,32549379.1,0,22161.3,0,32926484.5,0,10015817.7,0,0,0,2309134.8,0,6207949.3,16434965.4,-2379857.2,0,0,0,0,0,-4194782.9,146072394.3,0,0,0,-41230190.4,-71559806.5,115742778.2,0,52201002.7,0,0,0,0,0,0,145077.8,52472508.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529227.6,0,46978565.2,0,-51020641,0,0,0,0,0,0,0,0,-464660.7,22524.6,0,6602614.2,36094823.8,5733116.2,0,0,-48917739.5,15804397.7,127639.4,15932037.1,56555153.2,0,58853994.5,1954311.8,0,86994728.1,137686219.3,0,0,0,54688760,1520289.4,0,11457997.6,67667047,13675701.9,8728645.8,375560648.4,0,22762682.6,190183190.4,56555153.2,52832054.8,0,58801437.1,381134518.1,5470208.1,39413084.9,426017811.1,0,0,801578459.5,9255067.5,470915878.3,480170945.8,480170945.8,24917414.9,0,54266363.2,79183778.1,4517393.3,0,0,579584.6,84280756,26975146.1,68894758.8,55961399.9,151831304.8,25431121.1,56302296.4,3562035.4,0,237126757.7,0,0,321407513.7,801578459.5,-149921.8,0,9090129.3,0
Persistent Systems Limited,2024,20230401,20240331,Audited,Consolidated,1181536916,15400806,1196937722,0,0,0,855361872,5621258.1,37217571.9,124590018.3,1022790720,174147001.8,0,174147001.8,45146665.2,-2546630.7,42600034.5,0,131546967.3,0,0,0,131546967.3,690882.9,132237850.2,131546967.3,0,690882.9,0,9266107.5,0.06015,0,0.8714532,0.8549721,0,0,0.8714532,0.8549721,0,0.0002406,0,0,5621258.1,205188612.3,598174065.9,887046245.4,Multi segment,0,1181536916,1181536916,384956872.2,174147001.8,887046245.4,0,887046245.4,5621258.1,0,-21781999.2,0,-17747016.9,-3082326.6,0,-21067176.6,0,52766948.4,0,0,0,37217571.9,247577.4,-13770139.5,0,0,0,328058.1,0,6766273.5,13133752.5,-3477993.3,0,0,0,-7778718.3,0,13843522.5,187990524.3,0,0,0,41067292.2,0,146923232.1,0,24945889.2,0,0,0,0,0,0,585259.5,34155094.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038724.1,0,-56477000.4,0,0,19341834,0,0,0,0,0,0,26871651.6,0,9144965.4,49125948.6,5621739.3,0,4208454.9,-67214016,23232215.7,286795.2,23519010.9,79700554.5,0,53172960.9,4033177.8,0,131278096.8,82792023.9,0,0,0,66635854.2,8784065.4,0,6319479.3,81739398.9,16356469.2,16998750.9,386370878.4,0,32800276.2,201636393.9,79700554.5,43352631.3,0,79660614.9,437150470.8,4656211.5,58868684.7,500675367,0,0,887046245.4,9266107.5,587146044.6,596412152.1,596412152.1,1192774.5,0,19345322.7,20538097.2,6579928.8,225682.8,0,534613.2,27878322,23747701.2,97907598.6,54715808.4,176371108.2,39732924.6,40067839.8,6583898.7,0,262755771.3,0,0,290634093.3,887046245.4,,0,690882.9,0
Tata Consultancy Services Limited,2019,20180401,20190331,Audited,Consolidated,17736669300,522062100,18258731400,274897000,0,0,9475590600,23977800,248981600,3202005100,13225452100,5033279300,0,5033279300,1150692200,60428900,1211121100,0,3822158200,0,0,0,3822158200,39236400,3861394600,3811259200,10899000,3849405700,11988900,45412500,0.01211,10763246900,1.0057355,1.0057355,0,0,1.0057355,1.0057355,,,,0,23977800,-277561200,9205900900,2367141700,,0,17736669300,17736669300,4779695900,5033279300,13919597300,665686700,3032828400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86E+15,,,,,,,13919597300,,,,,,,,,,,,,,,,,,4.46E+14,,,,,,,,
Tata Consultancy Services Limited,2020,20190401,20200331,Audited,Consolidated,21188115000,619920000,21808035000,0,0,0,11603520000,124740000,476415000,3899880000,16104555000,5703480000,0,5703480000,1401030000,-77895000,1323135000,0,4380345000,0,0,0,4380345000,62640000,4442985000,4365900000,14445000,4423140000,19845000,50625000,0.0135,11390490000,1.163565,1.163565,0,0,1.163565,1.163565,,,,0,124740000,-143505000,0,0,Multi segment,0,21188115000,21188115000,5684715000,5703480000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82E+15,,,,,,,16321365000,,,,,,,,,,,,,,,,,,5.47E+14,,,,,,,,
Tata Consultancy Services Limited,2021,20200401,20210331,Audited,Consolidated,22163895000,423090000,22586985000,0,0,0,12394890000,85995000,548775000,3485295000,16514955000,6072030000,-164430000,5907600000,1570725000,-58995000,1511730000,0,4395870000,0,0,0,4395870000,62235000,4458105000,4378050000,17820000,4443390000,14715000,49950000,0.0135,11709630000,1.170585,1.170585,0,0,1.170585,1.170585,,,,,85995000,290115000,,,Multi segment,0,22163895000,22163895000,6283710000,5907600000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01E+15,,,,,,,11668455000,,,,,,,,,,,,,,,,,,6.90E+14,,,,,,,,
Tata Consultancy Services Limited,2022,20210401,20220331,Audited,Consolidated,24352758000,510286000,24863044000,0,0,0,13659358000,99568000,584708000,3955161000,18298795000,6564249000,0,6564249000,1734058000,-52832000,1681226000,0,4883023000,0,0,0,4883023000,-12065000,4870958000,4867529000,15494000,4859528000,11430000,46482000,0.0127,11363960000,1.315974,0,0,0,1.315974,0,,,,0,99568000,74422000,0,0,Multi segment,0,24352758000,24352758000,6738239000,6564249000,0,0,0,99568000,-1524000,-653288000,0,102489000,0,0,-14732000,0,23622000,0,45339000,0,584708000,0,0,0,146431000,0,-15240000,508000,338201000,0,0,0,-28067000,0,17399000,0,-32004000,6532245000,0,0,0,1458722000,0,5073523000,0,0,0,0,0,0,0,0,3937000,315341000,0,0,0,0,0,0,0,65024000,0,0,0,0,0,0,0,0,508000,342900000,0,-80899000,0,-113919000,0,0,0,0,2292223000,0,0,0,0,0,0,179959000,1698625000,88646000,0,-5334000,-4264787000,694817000,870966000,1565783000,1585976000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19E+15,,,,,,,11410442000,,,,,,,,,,,,,,,,,,8.56E+14,,,,,,,,
Tata Consultancy Services Limited,2023,20220401,20230331,Audited,Consolidated,27302963800,417673900,27720637700,0,0,0,15442914200,94336900,608164200,4683784700,20829200000,6891437700,0,6891437700,1787072700,-18528300,1768544400,0,5122893300,0,0,0,5122893300,59581200,5182474500,5104001700,18891600,5163704000,18770500,44322600,0.01211,11000724000,1.3949509,0,0,0,1.3949509,0,,,,0,94336900,190490300,0,0,Multi segment,0,27302963800,27302963800,7176264900,6891437700,0,0,0,94336900,-968800,-930411300,0,-3027500,0,0,31607100,0,246559600,0,-26036500,0,608164200,0,0,0,171598700,0,-22887900,1816500,393332800,0,0,0,-30275000,0,17196200,0,-239293600,6652144100,0,0,0,1570182600,0,5081961500,0,0,0,0,0,0,0,0,4480700,306625200,0,0,0,0,0,0,0,68784800,0,0,0,0,0,0,0,0,1574300,372988000,0,1089900,0,4722900,0,0,0,0,507651200,0,0,0,0,0,0,183466500,5014751000,94336900,0,2179800,-5798025800,-711341400,61639900,-649701500,862595300,94700200,1238853000,149437400,0,225003800,1020509700,0,0,0,32212600,42142800,20950300,260243900,355549600,400477700,652607900,4042439100,3390800,4468226700,6049429400,862595300,473379900,160457500,159730900,12173819700,968800,1175517700,13353697000,0,0,17396136100,44322600,10906023800,10950346400,11045046600,0,0,793931600,793931600,0,95911200,0,186372900,1076215700,0,1273366500,1277968300,2551334800,1550080000,41779500,1131679500,0,5274873800,0,0,6351089500,17396136100,42142800,9082500,-2058700,-28579600
